display_name,timestamp,value,unit,motion_context,source_name,hk_type
Heart rate,2026-07-16 16:11:18+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:11:22+09:00,107.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:11:35+09:00,93.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:11:41+09:00,86.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:15:35+09:00,96.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:17:47+09:00,95.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:17:52+09:00,94.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:17:55+09:00,97.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:18:02+09:00,93.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:18:06+09:00,92.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:18:08+09:00,92.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:18:15+09:00,92.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:19+09:00,95.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:24+09:00,95.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:27+09:00,95.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:30+09:00,95.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:35+09:00,98.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:40+09:00,98.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:19:49+09:00,97.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:22:17+09:00,98.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:23:08+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:23:12+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:23:14+09:00,109.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:25:54+09:00,95.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:27:22+09:00,86.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:27:55+09:00,132.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:27:59+09:00,131.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:10+09:00,125.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:20+09:00,117.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:22+09:00,118.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:40+09:00,85.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:45+09:00,83.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:46+09:00,83.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:28:51+09:00,82.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:00+09:00,84.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:04+09:00,85.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:10+09:00,83.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:11+09:00,83.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:16+09:00,82.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:25+09:00,81.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:29+09:00,81.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:31+09:00,82.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:40+09:00,77.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:45+09:00,76.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:50+09:00,75.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:51+09:00,75.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:29:57+09:00,74.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:01+09:00,74.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:06+09:00,77.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:15+09:00,77.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:20+09:00,75.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:25+09:00,75.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:30+09:00,75.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:31+09:00,74.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:40+09:00,73.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:45+09:00,73.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:46+09:00,73.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:54+09:00,74.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:30:56+09:00,75.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:03+09:00,78.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:06+09:00,79.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:11+09:00,80.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:20+09:00,83.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:22+09:00,83.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:28+09:00,79.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:33+09:00,77.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:36+09:00,77.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:41+09:00,79.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:47+09:00,80.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:31:53+09:00,80.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:33:32+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:36:59+09:00,80.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:45:17+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:50:52+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 16:55:23+09:00,73.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:00:08+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:01:56+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:08:45+09:00,77.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:13:14+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:16:57+09:00,73.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:25:26+09:00,71.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:26:55+09:00,74.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:33:44+09:00,80.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:43:31+09:00,73.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:46:50+09:00,72.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:53:49+09:00,76.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 17:57:51+09:00,71.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:02:31+09:00,70.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:13:23+09:00,110.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:03+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:08+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:12+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:14+09:00,109.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:23+09:00,112.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:25+09:00,113.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:29+09:00,116.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:37+09:00,112.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:16:43+09:00,111.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:17:30+09:00,109.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:17:34+09:00,110.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:17:37+09:00,110.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:17:41+09:00,110.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:17:50+09:00,109.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:17:54+09:00,110.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:00+09:00,111.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:05+09:00,111.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:09+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:14+09:00,104.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:16+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:21+09:00,106.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:29+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:31+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:36+09:00,107.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:41+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:18:55+09:00,104.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:00+09:00,102.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:05+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:09+09:00,99.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:12+09:00,98.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:16+09:00,99.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:25+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:30+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:35+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:36+09:00,102.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:41+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:46+09:00,107.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:51+09:00,107.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:19:56+09:00,107.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:05+09:00,99.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:07+09:00,99.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:15+09:00,106.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:16+09:00,109.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:25+09:00,104.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:30+09:00,94.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:33+09:00,93.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:37+09:00,93.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:42+09:00,97.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:20:51+09:00,101.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:23:08+09:00,114.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:25:28+09:00,110.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:27:46+09:00,95.7223,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:28:50+09:00,94.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:36:01+09:00,80.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:37:46+09:00,127.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:37:50+09:00,126.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:37:56+09:00,129.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:37:58+09:00,129.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:38:03+09:00,127.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:40:12+09:00,119.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:40:17+09:00,115.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:40:20+09:00,112.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:40:27+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:46:23+09:00,86.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:47:40+09:00,86.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:51:48+09:00,120.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:51:53+09:00,120.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:51:57+09:00,117.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:52:00+09:00,116.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:52:04+09:00,118.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:52:09+09:00,122.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:52:17+09:00,117.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:54:05+09:00,117.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:54:10+09:00,120.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:54:12+09:00,120.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:54:18+09:00,124.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:54:21+09:00,126.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:54:30+09:00,131.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 18:58:33+09:00,97.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:06:01+09:00,80.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:08:04+09:00,82.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:12:14+09:00,87.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:17:53+09:00,87.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:24:04+09:00,81.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:29:31+09:00,86.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:33:13+09:00,92.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:41:45+09:00,88.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:46:24+09:00,84.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:50:21+09:00,87.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:52:10+09:00,88.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 19:57:48+09:00,85.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:03:00+09:00,96.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:11:42+09:00,85.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:14:54+09:00,84.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:21:45+09:00,87.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:24:10+09:00,84.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:29:22+09:00,86.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:32:03+09:00,79.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:36:55+09:00,79.0,count/min,1,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:43:08+09:00,81.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:29+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:35+09:00,107.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:37+09:00,106.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:42+09:00,106.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:49+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:53+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:50:56+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:51:04+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:51:06+09:00,102.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:51:12+09:00,104.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:51:16+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:54:59+09:00,109.0,count/min,2,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:25+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:33+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:38+09:00,101.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:39+09:00,101.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:46+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:53+09:00,103.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:57:58+09:00,100.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:58:02+09:00,104.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:58:04+09:00,106.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:58:09+09:00,105.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:58:18+09:00,109.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:58:23+09:00,112.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-16 20:58:28+09:00,108.0,count/min,0,김아연의 Apple Watch,HKQuantityTypeIdentifierHeartRate
